sample_id,split,class_index
2805,train,2
11782,train,2
8061,train,2
4272,train,2
11853,train,4
13559,train,3
3691,train,3
14661,train,3
350,train,4
10572,train,4
2149,train,2
9409,train,4
10511,train,4
7075,train,1
2610,train,3
9248,train,2
8646,train,1
11578,train,2
13926,train,2
656,train,2
12040,train,4
2881,train,2
4030,train,4
3858,train,1
6899,train,3
9083,train,4
8193,train,3
2444,train,2
12510,train,2
7656,train,2
8358,train,4
12813,train,2
9570,train,4
9855,train,1
11586,train,4
12998,train,1
12793,train,4
9897,train,2
10163,train,3
1882,train,2
4359,train,4
8597,train,3
9359,train,1
12345,train,2
1297,train,1
6143,train,4
6714,train,1
2075,train,1
1539,train,4
11277,train,1
12411,train,3
8696,train,3
5647,train,4
8579,train,4
83,train,4
8867,train,3
10837,train,3
2237,train,2
3414,train,4
618,train,4
2579,train,3
13378,train,4
12683,train,2
2560,train,3
317,train,4
3104,train,4
6309,train,1
13743,train,2
2980,train,2
6127,train,3
5967,train,1
11526,train,3
12465,train,3
5806,train,2
13727,train,1
4558,train,1
2168,train,3
11849,train,1
12703,train,1
8741,train,1
4902,train,2
2403,train,1
2165,train,3
3796,train,3
9812,train,3
5814,train,3
3436,train,4
7431,train,3
1627,train,1
84,train,4
8764,train,3
11837,train,2
4966,train,2
838,train,1
8869,train,4
8614,train,1
10486,train,1
8724,train,4
11367,train,2
1658,train,4
3269,train,4
13294,train,2
11416,train,1
7568,train,4
8628,train,2
8800,train,3
6692,train,2
5889,train,2
13105,train,2
8978,train,4
3908,train,3
12473,train,4
9008,train,3
10487,train,1
11518,train,1
4427,train,3
11956,train,4
6084,train,1
1198,train,4
7591,train,3
6205,train,4
7530,train,1
7331,train,2
307,train,4
13503,train,2
4682,train,2
387,train,4
413,train,4
2597,train,1
4104,train,3
5147,train,3
151,train,4
3137,train,1
10660,train,3
2058,train,2
14020,train,2
5296,train,1
2042,train,1
8933,train,4
71,train,3
11596,train,3
3876,train,1
11078,train,4
13355,train,2
10266,train,4
8039,train,3
8142,train,2
8541,train,1
770,train,2
14562,train,3
9825,train,2
11851,train,1
4611,train,3
11755,train,2
1637,train,3
12884,train,2
3427,train,4
10245,train,3
13140,train,1
10484,train,1
13972,train,2
13217,train,4
2254,train,2
11634,train,4
4063,train,2
181,train,4
8671,train,1
12518,train,2
10376,train,2
8185,train,1
2339,train,1
12751,train,3
13347,train,1
10351,train,1
9380,train,4
13526,train,2
14237,train,3
1552,train,1
2241,train,1
6937,train,2
4239,train,3
10962,train,3
10271,train,1
3167,train,3
8949,train,3
9159,train,3
2162,train,4
1091,train,3
4577,train,2
7593,train,3
7912,train,1
12940,train,2
2393,train,3
10098,train,1
10236,train,4
11863,train,4
5807,train,2
6709,train,2
2421,train,2
8877,train,4
3179,train,1
332,train,4
9742,train,3
652,train,2
5716,train,1
4822,train,1
6367,train,1
595,train,2
5940,train,1
11262,train,3
7845,train,4
6521,train,4
1048,train,4
2021,train,3
5463,train,1
3633,train,4
737,train,3
12149,train,4
935,train,4
11604,train,2
9066,train,4
3621,train,1
10700,train,4
7256,train,2
6112,train,2
4721,train,2
796,train,2
12593,train,2
9292,train,3
7580,train,1
11076,train,4
6297,train,1
12459,train,2
13516,train,2
13501,train,1
6033,train,2
148,train,4
1533,train,1
434,train,4
3145,train,4
10058,train,3
14222,train,3
9095,train,1
12629,train,4
715,train,2
8428,train,4
2836,train,1
10015,train,3
4017,train,1
11772,train,3
5809,train,1
9923,train,4
4716,train,2
4735,train,1
13670,train,1
2565,train,4
1777,train,3
1812,train,1
823,train,3
7244,train,2
2101,train,2
6081,train,1
7108,train,4
10532,train,4
5444,train,3
3786,train,2
13047,train,1
11080,train,3
7455,train,4
10648,train,3
328,train,4
8761,train,3
9998,train,3
4292,train,2
13462,train,2
7246,train,2
1702,train,3
12771,train,2
7053,train,2
7616,train,3
5247,train,2
3954,train,4
1078,train,1
8547,train,2
11021,train,4
12458,train,4
10338,train,4
7996,train,4
3586,train,3
12562,train,3
5039,train,4
3264,train,1
5576,train,4
7892,train,3
12069,train,4
9124,train,4
9813,train,3
11114,train,2
10317,train,3
13812,train,3
10469,train,1
4781,train,2
6670,train,2
5283,train,4
9958,train,3
9053,train,1
12498,train,2
12585,train,2
9568,train,2
8272,train,4
8049,train,4
1956,train,4
7631,train,1
621,train,2
1752,train,4
4885,train,4
1727,train,4
9217,train,4
4247,train,4
239,train,4
8043,train,3
6831,train,2
2804,train,2
2089,train,4
9876,train,3
7622,train,4
10412,train,2
11861,train,4
7267,train,1
10618,train,4
3718,train,4
8378,train,3
12309,train,1
12225,train,4
7658,train,2
9432,train,1
310,train,4
3344,train,1
6743,train,2
6302,train,4
4307,train,1
13090,train,1
2425,train,3
7909,train,4
8577,train,4
13173,train,1
6347,train,1
9893,train,4
9597,train,2
6863,train,2
6176,train,2
4582,train,1
11045,train,1
7806,train,1
6039,train,2
960,train,3
2010,train,1
13055,train,1
12095,train,4
3386,train,4
1517,train,4
945,train,3
13197,train,2
9750,train,4
5228,train,1
5362,train,2
12070,train,4
8600,train,2
5708,train,1
4709,train,2
2443,train,2
10327,train,1
14465,train,3
6044,train,1
1932,train,2
11928,train,3
9612,train,3
11995,train,4
11602,train,3
6741,train,3
314,train,4
526,train,1
13106,train,2
12136,train,4
6082,train,1
3365,train,4
11095,train,1
8465,train,2
10293,train,3
8584,train,1
12241,train,4
1180,train,3
4361,train,4
5894,train,1
4626,train,1
5367,train,1
5513,train,1
14151,train,3
8388,train,4
11843,train,1
839,train,1
7343,train,1
12285,train,1
4608,train,3
86,train,4
1453,train,4
7058,train,2
6815,train,2
8517,train,2
7870,train,4
5955,train,2
4945,train,3
6457,train,2
1660,train,4
13813,train,2
5483,train,3
271,train,4
4911,train,3
2338,train,2
503,train,1
7005,train,3
4251,train,4
3042,train,1
13558,train,1
5457,train,2
2032,train,2
1145,train,1
4248,train,4
1726,train,4
4053,train,4
13756,train,1
12431,train,1
4762,train,1
3862,train,3
6369,train,1
7210,train,2
10804,train,1
3417,train,2
13239,train,1
11535,train,1
4128,train,2
8320,train,3
11647,train,3
10420,train,3
3740,train,2
13308,train,3
13529,train,1
2176,train,1
8038,train,3
11108,train,2
3919,train,2
718,train,1
10081,train,3
6711,train,1
27,train,3
3791,train,4
2763,train,1
4856,train,4
1480,train,3
12599,train,1
13362,train,2
8463,train,2
7128,train,2
10688,train,1
4376,train,1
11372,train,4
385,train,4
1641,train,4
1742,train,3
2727,train,1
10374,train,2
11998,train,4
1478,train,1
40,train,3
2719,train,2
7222,train,4
9378,train,4
12969,train,2
12209,train,1
3745,train,2
123,train,4
7578,train,1
12760,train,1
133,train,4
9050,train,4
5900,train,2
5585,train,1
10986,train,2
13982,train,3
837,train,1
9709,train,1
1209,train,1
199,train,4
8875,train,1
7525,train,3
1398,train,3
13099,train,1
525,train,1
283,train,4
13385,train,1
12539,train,3
9101,train,4
9691,train,4
4561,train,4
5980,train,1
50,train,3
4467,train,4
5927,train,3
2250,train,2
3435,train,4
10247,train,3
1786,train,4
2033,train,3
7052,train,2
4746,train,4
6215,train,4
1921,train,1
4987,train,1
4048,train,4
12863,train,4
284,train,4
7247,train,2
2703,train,2
12833,train,2
1869,train,4
6505,train,2
3869,train,2
8690,train,4
3122,train,4
11423,train,2
2796,train,1
7284,train,2
10546,train,3
7132,train,3
2211,train,4
8401,train,3
11037,train,3
7777,train,2
13476,train,2
2556,train,1
7917,train,1
5851,train,1
8201,train,2
6985,train,1
7215,train,1
4233,train,3
6833,train,4
7412,train,1
5890,train,1
7681,train,2
7202,train,1
5596,train,3
233,train,4
10632,train,3
4584,train,1
11872,train,4
10477,train,3
13741,train,1
7809,train,4
12684,train,2
8886,train,3
11690,train,1
321,train,4
2628,train,1
820,train,3
12379,train,4
10326,train,2
6079,train,4
10443,train,3
11689,train,1
11177,train,3
8613,train,1
4788,train,1
12720,train,3
4396,train,4
9017,train,3
5450,train,1
1713,train,1
4563,train,4
11001,train,4
2274,train,2
5399,train,1
8977,train,4
6698,train,1
2151,train,1
2523,train,3
2629,train,1
2670,train,4
7513,train,2
12227,train,2
3727,train,4
4287,train,3
6735,train,1
6267,train,2
172,train,4
12645,train,2
1382,train,1
2529,train,2
9270,train,2
7641,train,1
8884,train,3
8674,train,3
12335,train,3
7020,train,3
5831,train,2
4092,train,1
10379,train,1
426,train,4
11186,train,3
8398,train,2
7838,train,3
9941,train,4
8155,train,2
2186,train,4
1156,train,4
5592,train,1
35,train,3
10396,train,1
9056,train,2
7333,train,2
5645,train,4
6600,train,2
9078,train,2
11883,train,3
13353,train,1
10130,train,3
7551,train,3
10861,train,3
5755,train,1
8746,train,3
8911,train,1
3703,train,1
12916,train,3
11253,train,3
9289,train,3
5690,train,3
1054,train,4
8868,train,3
5813,train,1
514,train,1
10792,train,4
4879,train,4
9465,train,2
12266,train,4
3843,train,3
9848,train,4
11510,train,3
1025,train,1
138,train,4
612,train,1
7803,train,1
13395,train,3
7848,train,4
13430,train,2
6393,train,1
11672,train,2
12706,train,2
11268,train,2
1303,train,2
6870,train,1
12150,train,3
12950,train,1
10361,train,3
5666,train,2
98,train,4
9115,train,2
5689,train,2
1848,train,3
5174,train,4
11479,train,2
9173,train,1
3088,train,2
1320,train,2
11780,train,2
12990,train,2
992,train,4
7124,train,3
13517,train,1
2049,train,1
3156,train,1
2435,train,4
13195,train,2
5985,train,2
5923,train,1
8906,train,3
5653,train,4
7345,train,3
2585,train,3
10733,train,1
6138,train,1
11664,train,4
3819,train,4
1073,train,4
5991,train,1
13077,train,1
2510,train,4
11564,train,4
1543,train,4
13041,train,2
12923,train,1
7474,train,2
1317,train,4
7534,train,1
5808,train,1
7745,train,1
4221,train,2
4281,train,1
9942,train,3
833,train,1
7959,train,4
4465,train,3
6628,train,1
7395,train,1
8135,train,2
7146,train,3
3911,train,3
994,train,4
7029,train,2
14002,train,2
3575,train,2
6522,train,2
2296,train,1
11029,train,4
7462,train,4
6866,train,1
9632,train,3
4184,train,1
11965,train,2
556,train,4
4799,train,1
7291,train,4
11086,train,3
12189,train,1
13255,train,2
7965,train,4
7550,train,3
3960,train,3
13038,train,3
6075,train,3
9781,train,2
3970,train,3
1399,train,4
1265,train,2
14577,train,3
5229,train,3
5127,train,4
10203,train,4
8531,train,3
8267,train,2
4194,train,3
6627,train,1
2747,train,4
12143,train,4
2363,train,3
13540,train,1
996,train,3
11806,train,4
6864,train,2
10126,train,2
12096,train,3
11891,train,4
5588,train,1
6619,train,2
7921,train,1
10238,train,1
790,train,4
5700,train,2
4800,train,1
116,train,4
2587,train,4
13837,train,2
2189,train,2
11338,train,2
7710,train,3
2824,train,3
8264,train,2
229,train,4
9215,train,4
3789,train,4
4777,train,2
8003,train,1
313,train,4
12937,train,2
10636,train,4
7554,train,4
5018,train,1
7964,train,4
9122,train,3
10125,train,4
3952,train,3
5413,train,1
12532,train,1
10771,train,4
7751,train,4
13398,train,2
159,train,4
12685,train,4
739,train,3
11135,train,3
13496,train,1
7069,train,4
10074,train,3
3799,train,4
4454,train,3
2397,train,2
6776,train,2
12235,train,3
10621,train,3
12991,train,4
2635,train,3
8181,train,2
7770,train,4
13168,train,1
7375,train,2
2566,train,4
13782,train,3
5484,train,3
12710,train,4
1348,train,4
2704,train,1
3231,train,1
1784,train,3
6617,train,2
11363,train,1
4285,train,1
9723,train,1
8414,train,3
1697,train,1
3433,train,1
12853,train,1
3664,train,2
10592,train,2
6540,train,4
9497,train,1
8115,train,1
3267,train,4
10259,train,1
402,train,4
200,train,4
786,train,3
2251,train,2
13200,train,2
10588,train,4
12673,train,3
9915,train,1
10291,train,2
7538,train,4
10659,train,3
3892,train,1
3870,train,2
10134,train,3
6841,train,1
7136,train,2
4648,train,2
5943,train,2
8102,train,3
487,train,2
6995,train,3
6886,train,2
11272,train,3
5962,train,1
10523,train,1
13093,train,3
10521,train,1
10875,train,1
6183,train,3
9790,train,3
1562,train,2
5512,train,1
13067,train,3
7224,train,3
3816,train,3
12072,train,4
1112,train,3
4393,train,1
13204,train,2
12622,train,3
3553,train,1
2479,train,1
9371,train,4
9086,train,3
204,train,4
7234,train,2
11871,train,4
11064,train,4
10283,train,3
6086,train,2
7842,train,3
1336,train,1
3370,train,2
4888,train,1
12293,train,4
7295,train,4
3268,train,4
1042,train,2
4496,train,2
9433,train,3
2990,train,4
12130,train,4
9871,train,4
11315,train,4
700,train,1
10154,train,1
11480,train,1
12106,train,4
9457,train,4
6552,train,3
6527,train,3
9325,train,2
287,train,4
11846,train,1
1934,train,1
3029,train,2
5070,train,4
12021,train,1
9240,train,1
8169,train,3
12660,train,2
12448,train,1
6566,train,1
12124,train,3
1153,train,4
11057,train,4
7744,train,3
3540,train,1
5467,train,1
7289,train,4
12302,train,2
8608,train,4
9447,train,3
1750,train,4
7723,train,3
639,train,1
2246,train,3
2153,train,4
11695,train,2
13309,train,1
7666,train,2
3078,train,3
11383,train,4
11677,train,2
9865,train,4
6561,train,3
5163,train,2
7727,train,2
5100,train,4
23,train,3
6770,train,4
11297,train,2
9925,train,4
12932,train,1
12386,train,3
7699,train,3
1240,train,1
799,train,1
2694,train,3
1370,train,3
4728,train,2
7867,train,1
13334,train,2
12423,train,4
2865,train,2
13103,train,1
9803,train,4
9082,train,1
4463,train,3
14283,train,3
3917,train,2
6382,train,2
13069,train,2
1090,train,3
7804,train,1
1002,train,2
5621,train,4
12326,train,2
4564,train,4
6011,train,1
8356,train,3
8307,train,4
1146,train,4
9107,train,2
1887,train,2
13373,train,1
39,train,3
5877,train,2
1979,train,3
4745,train,4
3474,train,3
8943,train,1
6231,train,1
10908,train,3
12058,train,2
9285,train,3
5449,train,2
12995,train,2
8993,train,4
153,train,4
12620,train,4
6256,train,2
4756,train,3
2954,train,3
10185,train,1
9912,train,3
10276,train,2
12362,train,2
2276,train,2
7140,train,1
4815,train,2
5941,train,3
10698,train,4
6860,train,2
4173,train,1
8416,train,4
2013,train,2
5741,train,3
3150,train,4
5973,train,4
2124,train,1
3560,train,1
527,train,1
8525,train,4
4727,train,2
4736,train,1
12289,train,3
5678,train,3
964,train,3
29,train,3
664,train,2
388,train,4
11442,train,1
11666,train,4
7122,train,3
7576,train,1
119,train,4
10878,train,1
4671,train,3
264,train,4
2502,train,1
10803,train,3
4920,train,2
11707,train,2
1992,train,1
741,train,3
2711,train,3
5568,train,2
2198,train,3
10745,train,3
12014,train,3
5459,train,2
6403,train,1
1790,train,3
3424,train,1
9435,train,3
6901,train,1
11599,train,1
2928,train,3
11781,train,2
13108,train,1
3412,train,3
12619,train,1
4985,train,2
4820,train,1
9972,train,1
10965,train,3
4440,train,3
7015,train,2
7783,train,3
2833,train,2
2060,train,1
6992,train,2
979,train,2
10502,train,4
11530,train,2
8717,train,3
5237,train,2
6967,train,2
10468,train,3
6149,train,2
5044,train,1
11428,train,3
5903,train,3
1384,train,1
5186,train,2
2370,train,2
7719,train,4
1604,train,3
11673,train,2
1901,train,4
12534,train,1
8176,train,1
10888,train,4
616,train,2
3785,train,4
5301,train,2
10646,train,2
6940,train,3
4708,train,2
5867,train,2
6418,train,2
10665,train,4
6334,train,2
9477,train,4
6900,train,1
4366,train,4
9147,train,4
10440,train,3
5275,train,1
2581,train,2
11546,train,4
6869,train,1
8716,train,4
5416,train,1
13763,train,2
367,train,4
8814,train,4
495,train,1
6260,train,4
11203,train,2
7387,train,4
7008,train,4
1397,train,3
137,train,4
12451,train,4
4940,train,1
14210,train,3
6713,train,1
2125,train,2
2622,train,1
6640,train,2
12753,train,4
944,train,3
7226,train,2
12244,train,4
7094,train,2
12505,train,3
6682,train,1
3620,train,1
13073,train,4
12339,train,3
5236,train,4
1059,train,2
299,train,4
70,train,3
7771,train,4
10246,train,3
217,train,4
12181,train,2
5378,train,2
5060,train,4
4534,train,2
3290,train,4
6725,train,2
10699,train,4
4559,train,4
13472,train,1
13455,train,1
9046,train,4
10822,train,3
864,train,4
5820,train,2
13167,train,2
11357,train,3
7729,train,2
9859,train,4
12500,train,2
2107,train,1
11512,train,4
10568,train,3
2325,train,4
8617,train,1
1135,train,3
13366,train,3
10329,train,3
3451,train,3
6980,train,2
1419,train,4
5159,train,3
3891,train,3
939,train,3
4876,train,4
10642,train,2
7328,train,1
485,train,2
13001,train,2
7851,train,1
9717,train,4
9482,train,2
10145,train,1
4141,train,3
11573,train,3
5998,train,4
5870,train,2
13916,train,3
4957,train,2
12083,train,4
2570,train,2
10609,train,4
10085,train,4
6221,train,1
4650,train,2
12176,train,4
12657,train,3
5105,train,2
13039,train,1
4298,train,4
5811,train,2
10821,train,4
8460,train,1
7915,train,1
6419,train,2
12148,train,1
4001,train,4
13245,train,2
4667,train,3
10676,train,1
12190,train,3
1123,train,1
2812,train,1
8375,train,2
9614,train,4
296,train,4
9091,train,2
11327,train,2
12962,train,4
4791,train,1
11767,train,4
9843,train,3
13593,train,1
5089,train,1
9644,train,2
1228,train,3
8094,train,2
5673,train,1
9284,train,3
6182,train,3
509,train,1
6501,train,3
8586,train,1
6244,train,1
8630,train,3
8202,train,2
7150,train,1
8713,train,3
10586,train,2
7498,train,1
12835,train,1
8482,train,3
9613,train,3
7421,train,3
13535,train,3
10902,train,4
10696,train,4
14466,train,3
8113,train,1
11469,train,3
4519,train,2
8821,train,1
3440,train,2
6968,train,2
11984,train,1
10795,train,1
7938,train,3
1023,train,2
1648,train,3
11670,train,4
9000,train,1
6201,train,3
5364,train,2
1309,train,2
147,train,4
10235,train,4
10232,train,3
9114,train,2
1497,train,3
5177,train,3
5062,train,1
6666,train,2
4289,train,3
13033,train,1
383,train,4
13150,train,2
5736,train,4
2996,train,2
9347,train,1
13292,train,1
6835,train,3
5327,train,1
3289,train,3
7670,train,1
2831,train,2
5550,train,2
6765,train,4
12151,train,3
7038,train,3
10862,train,3
8645,train,2
8837,train,4
11149,train,1
11361,train,2
7353,train,4
6206,train,2
5203,train,2
1849,train,3
11289,train,4
12254,train,3
4824,train,1
5382,train,3
5541,train,1
4951,train,4
13043,train,4
7494,train,3
8530,train,3
420,train,4
7687,train,4
1455,train,4
10814,train,4
3615,train,4
13738,train,1
858,train,3
7764,train,1
10640,train,1
182,train,4
2868,train,3
13865,train,3
10891,train,1
10078,train,3
5418,train,1
11055,train,3
2249,train,2
7217,train,1
8269,train,1
5323,train,2
1633,train,4
13326,train,4
886,train,3
10894,train,4
927,train,1
4081,train,4
7709,train,1
8058,train,1
5711,train,3
6817,train,2
11885,train,3
4350,train,4
1614,train,4
1222,train,4
9022,train,2
9621,train,2
12417,train,2
7549,train,3
13599,train,2
11556,train,4
8122,train,4
10749,train,3
9243,train,4
4602,train,1
6397,train,3
3177,train,2
12989,train,2
1069,train,1
12137,train,4
3052,train,1
10028,train,1
7451,train,3
9986,train,2
4731,train,2
5542,train,1
3950,train,3
3476,train,3
471,train,2
11190,train,3
10589,train,4
12716,train,1
5007,train,1
953,train,1
4271,train,2
8365,train,3
9736,train,3
4507,train,2
3773,train,2
4529,train,3
4997,train,1
9697,train,4
5300,train,3
12909,train,1
4954,train,2
4689,train,1
13380,train,2
1991,train,1
11213,train,2
